age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
31.0,Private,9.0,Never-married,Other-service,Not-in-family,White,1,1017.0,193.0,39.0,0
36.0,Local-gov,14.0,Married-civ-spouse,Prof-specialty,Husband,White,1,4308.0,6.0,62.0,1
48.0,Self-emp-not-inc,1.0,Married-civ-spouse,Other-service,Wife,White,0,3707.0,766.0,77.0,0
73.0,?,9.0,Widowed,?,Not-in-family,White,0,4896.0,85.0,27.0,0
19.0,Private,11.0,Never-married,Adm-clerical,Not-in-family,White,0,4957.0,187.0,41.0,0
34.0,Local-gov,1.0,Married-civ-spouse,Protective-serv,Husband,White,1,4768.0,4.0,37.0,1
36.0,Private,14.0,Never-married,Prof-specialty,Not-in-family,Black,0,99344.0,171.0,35.0,0
32.0,Private,14.0,Never-married,Sales,Not-in-family,Asian-Pac-Islander,1,975.0,196.0,36.0,0
34.0,Private,12.0,Divorced,Prof-specialty,Not-in-family,White,0,3843.0,3690.0,11.0,0
53.0,Private,14.0,Married-civ-spouse,Adm-clerical,Wife,White,0,2289.0,207.0,52.0,0
54.0,Private,2.0,Divorced,Other-service,Unmarried,White,1,4013.0,58.0,55.0,1
54.0,Private,6.0,Married-civ-spouse,Transport-moving,Husband,White,1,4953.0,101.0,45.0,1
31.0,Private,13.0,Divorced,Sales,Unmarried,White,0,4654.0,42.0,37.0,1
48.0,Private,15.0,Married-civ-spouse,Craft-repair,Husband,Black,1,1744.0,2561.0,73.0,1
35.0,Private,9.0,Married-civ-spouse,Exec-managerial,Husband,White,1,6437.0,24.0,71.0,0
39.0,Self-emp-inc,6.0,Divorced,Exec-managerial,Not-in-family,White,1,4296.0,667.0,24.0,1
25.0,Private,15.0,Married-civ-spouse,Prof-specialty,Husband,Other,1,1902.0,6.0,42.0,0
33.0,Local-gov,7.0,Never-married,Craft-repair,Not-in-family,White,1,794.0,32.0,54.0,0
28.0,?,10.0,Never-married,?,Own-child,White,1,90824.0,123.0,58.0,0
41.0,State-gov,7.0,Never-married,Prof-specialty,Not-in-family,Black,0,1754.0,141.0,37.0,1
44.0,Private,7.0,Married-civ-spouse,Transport-moving,Husband,White,1,288.0,159.0,32.0,0
29.0,Private,9.0,Married-civ-spouse,Adm-clerical,Husband,White,1,1505.0,192.0,37.0,0
42.0,Private,13.0,Married-civ-spouse,Handlers-cleaners,Husband,White,1,3048.0,105.0,70.0,0
39.0,Never-worked,5.0,Divorced,,Unmarried,Black,0,1092.0,55.0,43.0,0
43.0,Self-emp-not-inc,14.0,Married-civ-spouse,Sales,Husband,Black,1,1814.0,82.0,36.0,0
22.0,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,1,7898.0,87.0,61.0,0
53.0,?,1.0,Married-civ-spouse,?,Wife,White,0,3221.0,27.0,64.0,1
30.0,Private,9.0,Separated,Transport-moving,Other-relative,Other,1,4087.0,3507.0,43.0,0
25.0,Private,13.0,Never-married,Prof-specialty,Own-child,White,0,4747.0,59.0,52.0,0
35.0,Private,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,1,43.0,69.0,59.0,0
19.0,,10.0,Never-married,Handlers-cleaners,Own-child,White,1,80622.0,13.0,24.0,0
28.0,Private,10.0,Divorced,Machine-op-inspct,Not-in-family,White,1,2542.0,962.0,48.0,0
64.0,Self-emp-inc,4.0,Widowed,Sales,Not-in-family,White,0,4019.0,150.0,82.0,0
40.0,Private,10.0,Divorced,Sales,Unmarried,Black,0,4389.0,173.0,47.0,0
69.0,Self-emp-inc,5.0,Married-civ-spouse,Transport-moving,Husband,White,1,41.0,160.0,69.0,0
64.0,Private,8.0,Married-civ-spouse,Sales,Husband,White,1,1977.0,4048.0,6.0,1
63.0,Private,6.0,Married-civ-spouse,Craft-repair,Husband,White,1,5688.0,204.0,39.0,1
45.0,Self-emp-not-inc,9.0,Married-civ-spouse,Craft-repair,Husband,Black,1,3946.0,61.0,39.0,0
53.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,1,3689.0,1062.0,31.0,0
63.0,Federal-gov,8.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,1478.0,1661.0,73.0,1
53.0,Local-gov,10.0,Married-civ-spouse,Prof-specialty,Husband,White,1,328.0,1125.0,40.0,1
66.0,Self-emp-inc,16.0,Married-civ-spouse,Exec-managerial,Husband,White,1,2154.0,151.0,11.0,0
27.0,Federal-gov,9.0,Divorced,Craft-repair,Own-child,White,1,4171.0,59.0,41.0,0
48.0,Local-gov,15.0,Married-civ-spouse,Prof-specialty,Wife,Black,0,98876.0,215.0,28.0,0
60.0,Private,9.0,Widowed,Sales,Wife,Other,0,1405.0,158.0,16.0,0
47.0,Local-gov,10.0,Married-civ-spouse,Transport-moving,Husband,White,1,1361.0,207.0,53.0,1
33.0,Private,9.0,Never-married,Craft-repair,Not-in-family,White,1,91.0,113.0,40.0,0
29.0,Private,11.0,Never-married,Adm-clerical,Not-in-family,White,0,2828.0,20.0,38.0,0
34.0,?,9.0,Never-married,?,Not-in-family,White,0,859.0,113.0,39.0,0
51.0,Private,9.0,Married-civ-spouse,Exec-managerial,Husband,Black,1,2296.0,21.0,40.0,0
35.0,Self-emp-inc,9.0,Married-civ-spouse,Tech-support,Husband,White,1,4494.0,19.0,39.0,1
40.0,Private,15.0,Married-civ-spouse,Craft-repair,Husband,White,1,1202.0,102.0,31.0,0
48.0,Private,5.0,Divorced,Adm-clerical,Unmarried,Black,0,4116.0,4140.0,94.0,0
45.0,Private,4.0,Married-civ-spouse,Craft-repair,Husband,White,1,330.0,205.0,39.0,0
49.0,Private,14.0,Married-civ-spouse,Exec-managerial,Husband,White,1,1086.0,1315.0,44.0,1
71.0,Private,5.0,Married-civ-spouse,Craft-repair,Husband,White,1,3930.0,776.0,25.0,1
41.0,Private,9.0,Never-married,Adm-clerical,Not-in-family,White,0,2504.0,52.0,41.0,0
32.0,Private,9.0,Divorced,Sales,Unmarried,Black,0,21.0,151.0,50.0,0
55.0,Private,8.0,Married-civ-spouse,Prof-specialty,Husband,White,1,1391.0,213.0,63.0,0
25.0,Private,13.0,Never-married,Tech-support,Not-in-family,White,1,2925.0,49.0,58.0,1
52.0,Private,9.0,Never-married,Machine-op-inspct,Unmarried,White,1,1650.0,5.0,35.0,0
22.0,Private,11.0,Married-civ-spouse,Exec-managerial,Wife,White,0,2780.0,196.0,51.0,1
42.0,Private,14.0,Married-civ-spouse,Exec-managerial,Husband,White,1,4571.0,3007.0,55.0,1
38.0,Private,13.0,Never-married,Other-service,Not-in-family,White,0,1026.0,55.0,39.0,0
40.0,Private,3.0,Married-civ-spouse,Other-service,Husband,White,1,2398.0,1713.0,61.0,1
33.0,Federal-gov,13.0,Married-civ-spouse,Prof-specialty,Husband,White,1,8079.0,87.0,38.0,0
47.0,Private,13.0,Divorced,Other-service,Not-in-family,White,0,76.0,4234.0,4.0,0
39.0,Private,10.0,Divorced,Craft-repair,Not-in-family,White,1,5610.0,52.0,54.0,0
44.0,Private,9.0,Married-civ-spouse,Exec-managerial,Husband,White,1,3388.0,31.0,37.0,1
48.0,Private,10.0,Married-civ-spouse,Farming-fishing,Husband,White,1,1767.0,3068.0,3.0,0
37.0,?,15.0,Divorced,?,Unmarried,White,0,5883.0,4141.0,86.0,0
45.0,Federal-gov,12.0,Married-civ-spouse,Sales,Husband,White,1,68692.0,603.0,93.0,1
21.0,Federal-gov,14.0,Never-married,Prof-specialty,Own-child,White,0,4978.0,131.0,44.0,0
23.0,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,1,1093.0,175.0,63.0,0
20.0,Private,2.0,Never-married,Craft-repair,Own-child,Black,1,1093.0,726.0,79.0,0
34.0,Private,14.0,Married-civ-spouse,Prof-specialty,Husband,White,1,3009.0,42.0,48.0,0
35.0,Private,8.0,Married-civ-spouse,Exec-managerial,Husband,White,1,274.0,3518.0,84.0,1
62.0,Private,3.0,Married-civ-spouse,Other-service,Husband,White,1,1450.0,164.0,9.0,1
36.0,Private,10.0,Never-married,Craft-repair,Not-in-family,White,1,4970.0,211.0,60.0,0
21.0,Private,9.0,Divorced,Adm-clerical,Unmarried,Other,0,4413.0,99.0,36.0,0
86.0,Private,11.0,Widowed,Prof-specialty,Own-child,Other,0,487.0,2875.0,40.0,1
26.0,Local-gov,13.0,Never-married,Protective-serv,Not-in-family,White,1,3371.0,158.0,12.0,0
55.0,Private,13.0,Divorced,Craft-repair,Not-in-family,Black,1,183.0,3404.0,72.0,0
38.0,Private,11.0,Married-civ-spouse,Sales,Husband,White,1,32046.0,68.0,35.0,1
33.0,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,1,4185.0,132.0,31.0,1
26.0,Private,16.0,Never-married,Handlers-cleaners,Own-child,White,1,424.0,4341.0,2.0,0
40.0,Private,5.0,Never-married,Sales,Not-in-family,White,0,1513.0,71.0,45.0,0
21.0,Private,10.0,Married-civ-spouse,Sales,Husband,White,1,4172.0,56.0,39.0,0
20.0,Private,9.0,Divorced,Farming-fishing,Not-in-family,White,1,1017.0,153.0,63.0,0
31.0,Local-gov,9.0,Never-married,Other-service,Not-in-family,Black,0,4900.0,121.0,40.0,0
38.0,Private,16.0,Married-civ-spouse,Sales,Husband,Black,1,476.0,168.0,48.0,0
47.0,Private,15.0,Never-married,Prof-specialty,Not-in-family,White,0,61163.0,214.0,61.0,1
41.0,Private,10.0,Separated,Machine-op-inspct,Other-relative,Asian-Pac-Islander,1,1972.0,142.0,39.0,0
50.0,Private,9.0,Divorced,Sales,Not-in-family,White,1,1642.0,152.0,65.0,0
46.0,Private,14.0,Married-civ-spouse,Prof-specialty,Husband,White,1,3996.0,119.0,53.0,1
29.0,Private,10.0,Married-civ-spouse,Craft-repair,Husband,White,1,1613.0,184.0,38.0,0
49.0,,5.0,Married-civ-spouse,,Husband,White,1,2146.0,85.0,38.0,0
21.0,Private,10.0,Never-married,Other-service,Own-child,White,0,10348.0,6.0,91.0,0
22.0,Private,11.0,Never-married,Exec-managerial,Own-child,White,1,2301.0,146.0,37.0,0
25.0,Private,12.0,Married-civ-spouse,Exec-managerial,Wife,White,0,85054.0,393.0,84.0,1
40.0,Federal-gov,3.0,Married-civ-spouse,Exec-managerial,Husband,White,1,3716.0,93.0,47.0,0
36.0,Private,2.0,Married-civ-spouse,Protective-serv,Husband,White,1,1614.0,2676.0,88.0,0
47.0,Private,14.0,Married-civ-spouse,Exec-managerial,Husband,White,1,2644.0,42.0,39.0,1
19.0,Private,15.0,Never-married,Other-service,Own-child,White,0,4731.0,89.0,64.0,0
62.0,Private,10.0,Separated,Sales,Unmarried,Black,0,3747.0,212.0,29.0,0
33.0,Without-pay,9.0,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,1,14522.0,129.0,49.0,1
87.0,Private,8.0,Divorced,Exec-managerial,Unmarried,White,0,11395.0,3685.0,80.0,1
75.0,Private,16.0,Married-civ-spouse,Prof-specialty,Husband,White,1,773.0,83.0,54.0,0
70.0,Private,6.0,Never-married,Sales,Unmarried,Black,1,2747.0,2923.0,56.0,1
24.0,Self-emp-inc,6.0,Never-married,Transport-moving,Own-child,White,1,462.0,24.0,38.0,0
53.0,Private,10.0,Married-civ-spouse,Farming-fishing,Husband,White,1,1338.0,1517.0,4.0,0
30.0,Self-emp-not-inc,7.0,Married-civ-spouse,Farming-fishing,Husband,White,1,2687.0,2086.0,3.0,0
33.0,Private,4.0,Married-civ-spouse,Handlers-cleaners,Husband,White,1,1592.0,101.0,34.0,0
73.0,Private,3.0,Married-civ-spouse,Exec-managerial,Husband,White,1,3047.0,716.0,23.0,1
31.0,Private,5.0,Never-married,Other-service,Not-in-family,White,0,4710.0,145.0,38.0,0
51.0,Private,11.0,Separated,Other-service,Unmarried,White,0,1186.0,21.0,37.0,0
19.0,Private,8.0,Never-married,Adm-clerical,Own-child,White,0,4089.0,66.0,27.0,0
37.0,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,1,1466.0,2455.0,71.0,1
37.0,Self-emp-inc,12.0,Never-married,?,Unmarried,White,1,2850.0,2347.0,43.0,0
22.0,Private,11.0,Never-married,Prof-specialty,Not-in-family,White,1,9265.0,151.0,53.0,0
20.0,,8.0,Never-married,Adm-clerical,Own-child,White,0,84080.0,161.0,36.0,0
88.0,Private,2.0,Married-civ-spouse,Other-service,Not-in-family,Amer-Indian-Eskimo,1,33914.0,75.0,40.0,0
42.0,Private,13.0,Married-civ-spouse,Exec-managerial,Wife,White,0,2255.0,211.0,36.0,1
44.0,Private,13.0,Married-civ-spouse,Craft-repair,Husband,White,1,669.0,76.0,25.0,0
37.0,?,2.0,Married-civ-spouse,Prof-specialty,Husband,White,1,11533.0,2071.0,78.0,1
47.0,Private,11.0,Married-civ-spouse,Handlers-cleaners,Husband,White,1,81017.0,3821.0,89.0,1
20.0,?,11.0,Never-married,?,Own-child,Asian-Pac-Islander,0,98307.0,14.0,5.0,0
56.0,Private,10.0,Separated,Adm-clerical,Not-in-family,White,0,2374.0,149.0,12.0,0
52.0,,9.0,Divorced,Transport-moving,Unmarried,White,0,1962.0,41.0,63.0,0
66.0,Private,13.0,Widowed,Exec-managerial,Not-in-family,White,0,5513.0,1439.0,97.0,0
35.0,Private,15.0,Married-civ-spouse,Transport-moving,Husband,White,1,576.0,59.0,75.0,0
37.0,State-gov,15.0,Married-civ-spouse,Prof-specialty,Husband,White,1,85570.0,123.0,37.0,1
23.0,Private,8.0,Never-married,Transport-moving,Own-child,White,1,2630.0,981.0,89.0,0
45.0,Private,9.0,Divorced,Exec-managerial,Not-in-family,White,1,1372.0,134.0,35.0,1
57.0,Private,10.0,Widowed,Sales,Own-child,Other,0,4892.0,312.0,49.0,1
38.0,Private,14.0,Never-married,Adm-clerical,Not-in-family,White,0,3780.0,660.0,80.0,0
36.0,Private,2.0,Never-married,Other-service,Not-in-family,White,0,4205.0,121.0,36.0,0
37.0,Self-emp-not-inc,16.0,Married-civ-spouse,Sales,Husband,White,1,2313.0,1.0,7.0,0
62.0,Private,6.0,Married-civ-spouse,Craft-repair,Husband,White,1,4833.0,91.0,27.0,1
19.0,Private,9.0,Never-married,Craft-repair,Own-child,White,1,4182.0,1553.0,36.0,0
31.0,Private,7.0,Divorced,Other-service,Husband,Other,0,4472.0,87.0,38.0,0
45.0,Private,12.0,Married-civ-spouse,Craft-repair,Husband,White,1,1470.0,189.0,37.0,1
55.0,Self-emp-not-inc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,1,4344.0,48.0,60.0,1
18.0,Local-gov,8.0,Never-married,Adm-clerical,Own-child,White,0,3682.0,171.0,28.0,0
57.0,Self-emp-not-inc,13.0,Married-civ-spouse,Prof-specialty,Husband,White,1,15675.0,842.0,23.0,1
49.0,Private,9.0,Divorced,Craft-repair,Unmarried,White,1,4149.0,1074.0,32.0,1
26.0,Private,11.0,Married-spouse-absent,Sales,Unmarried,White,1,3993.0,106.0,42.0,1
26.0,Self-emp-not-inc,11.0,Married-AF-spouse,Craft-repair,Wife,Asian-Pac-Islander,1,3972.0,39.0,42.0,0
48.0,Federal-gov,9.0,Divorced,Adm-clerical,Not-in-family,White,0,3494.0,93.0,32.0,0
31.0,Private,10.0,Never-married,Adm-clerical,Own-child,White,0,3977.0,3752.0,23.0,0
22.0,?,10.0,Widowed,Priv-house-serv,Not-in-family,White,0,888.0,2037.0,4.0,0
43.0,Private,1.0,Married-spouse-absent,Other-service,Other-relative,Asian-Pac-Islander,1,3299.0,26.0,64.0,0
30.0,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,Black,1,4179.0,117.0,40.0,1
43.0,Self-emp-not-inc,14.0,Married-civ-spouse,Sales,Husband,White,1,2028.0,18.0,36.0,1
21.0,Self-emp-inc,7.0,Married-civ-spouse,Farming-fishing,Husband,White,1,2335.0,3738.0,93.0,0
32.0,Private,7.0,Never-married,Handlers-cleaners,Not-in-family,White,1,920.0,120.0,32.0,0
20.0,Private,9.0,Never-married,Transport-moving,Own-child,White,1,795.0,12.0,73.0,0
35.0,Self-emp-inc,8.0,Married-civ-spouse,Craft-repair,Husband,White,1,4191.0,54.0,48.0,0
31.0,Self-emp-inc,10.0,Separated,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,1,1588.0,9.0,45.0,0
38.0,Self-emp-not-inc,9.0,Married-civ-spouse,Other-service,Wife,White,0,148.0,2707.0,17.0,0
46.0,Private,5.0,Divorced,Adm-clerical,Not-in-family,White,1,3534.0,3219.0,5.0,0
77.0,Private,12.0,Married-civ-spouse,Sales,Husband,White,1,1183.0,79.0,80.0,0
31.0,Private,9.0,Never-married,Other-service,Other-relative,White,1,2577.0,93.0,36.0,0
46.0,Private,8.0,Never-married,Sales,Not-in-family,White,1,3474.0,920.0,45.0,0
68.0,,8.0,Never-married,,Unmarried,White,0,95590.0,0.0,68.0,0
28.0,Private,9.0,Never-married,Other-service,Own-child,White,0,3468.0,210.0,37.0,0
31.0,Local-gov,9.0,Never-married,Craft-repair,Not-in-family,White,1,4104.0,77.0,39.0,0
41.0,Self-emp-not-inc,15.0,Married-civ-spouse,Prof-specialty,Husband,Black,1,4786.0,43.0,62.0,1
18.0,Local-gov,13.0,Separated,Protective-serv,Not-in-family,White,1,1309.0,12.0,34.0,0
44.0,Private,14.0,Married-civ-spouse,Sales,Husband,White,1,2865.0,153.0,59.0,0
37.0,Federal-gov,11.0,Never-married,Adm-clerical,Own-child,White,1,1588.0,203.0,53.0,1
44.0,Federal-gov,3.0,Divorced,,Unmarried,Asian-Pac-Islander,0,3499.0,2014.0,94.0,0
23.0,Never-worked,9.0,Never-married,Exec-managerial,Not-in-family,Black,0,3472.0,123.0,74.0,0
47.0,State-gov,5.0,Married-civ-spouse,Prof-specialty,Husband,White,1,1613.0,3045.0,63.0,1
21.0,Without-pay,15.0,Divorced,,Not-in-family,White,0,1074.0,1318.0,99.0,0
19.0,Without-pay,12.0,Never-married,Tech-support,Own-child,White,0,1850.0,144.0,78.0,0
37.0,Local-gov,4.0,Never-married,,Own-child,White,1,3173.0,3583.0,47.0,0
33.0,Private,9.0,Divorced,Adm-clerical,Unmarried,Black,0,977.0,126.0,39.0,0
29.0,Private,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,1,3283.0,18.0,43.0,1
33.0,Local-gov,16.0,Never-married,?,Own-child,Black,1,820.0,39.0,76.0,0
40.0,Private,14.0,Married-civ-spouse,Exec-managerial,Husband,White,1,4387.0,186.0,50.0,1
41.0,Private,10.0,Divorced,Tech-support,Not-in-family,White,0,3197.0,149.0,36.0,0
57.0,Private,9.0,Married-civ-spouse,Exec-managerial,Husband,White,1,3996.0,47.0,43.0,1
63.0,Private,9.0,Married-civ-spouse,Transport-moving,Husband,Black,1,2016.0,113.0,37.0,0
42.0,Self-emp-not-inc,10.0,Married-civ-spouse,Craft-repair,Husband,White,1,2081.0,488.0,62.0,0
21.0,Federal-gov,8.0,Never-married,Machine-op-inspct,Not-in-family,Other,1,4794.0,3012.0,97.0,0
50.0,?,1.0,Divorced,?,Unmarried,White,0,166.0,2846.0,95.0,0
18.0,Private,15.0,Divorced,Transport-moving,Unmarried,White,1,50.0,18.0,28.0,0
25.0,Without-pay,11.0,Never-married,Tech-support,Other-relative,White,0,1167.0,9.0,37.0,0
22.0,Self-emp-not-inc,9.0,Never-married,Other-service,Own-child,White,0,1453.0,195.0,16.0,0
27.0,Private,15.0,Divorced,Adm-clerical,Not-in-family,White,1,2580.0,211.0,73.0,0
33.0,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,1,28866.0,168.0,40.0,0
22.0,Private,4.0,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,0,3122.0,89.0,83.0,0
70.0,Private,10.0,Married-civ-spouse,Other-service,Own-child,White,0,4299.0,124.0,26.0,0
54.0,Private,9.0,Never-married,Sales,Not-in-family,Black,1,749.0,1841.0,94.0,1
24.0,Private,10.0,Never-married,Adm-clerical,Not-in-family,White,0,2832.0,600.0,18.0,0
47.0,Private,13.0,Married-civ-spouse,Adm-clerical,Husband,White,1,99202.0,124.0,22.0,0
40.0,Private,11.0,Divorced,Prof-specialty,Not-in-family,White,0,431.0,1569.0,40.0,0
31.0,Federal-gov,14.0,Never-married,Exec-managerial,Not-in-family,White,1,3738.0,190.0,64.0,0
21.0,Private,9.0,Never-married,Handlers-cleaners,Other-relative,Black,1,3399.0,62.0,53.0,0
51.0,Private,15.0,Separated,Prof-specialty,Unmarried,White,1,2381.0,0.0,38.0,0
41.0,Private,10.0,Never-married,Machine-op-inspct,Own-child,White,1,114.0,205.0,40.0,0
44.0,State-gov,16.0,Married-civ-spouse,Prof-specialty,Husband,White,1,963.0,0.0,54.0,1
23.0,Private,10.0,Never-married,Other-service,Own-child,Black,0,2628.0,65.0,38.0,0
22.0,Private,9.0,Never-married,Machine-op-inspct,Own-child,White,1,2630.0,81.0,36.0,0
69.0,Private,13.0,Married-civ-spouse,Craft-repair,Husband,White,1,1900.0,32.0,33.0,0
28.0,State-gov,7.0,Married-civ-spouse,Prof-specialty,Husband,White,1,7860.0,148.0,43.0,0
21.0,Private,9.0,Never-married,Craft-repair,Own-child,White,1,21278.0,202.0,40.0,0
58.0,Private,8.0,Married-civ-spouse,Other-service,Husband,White,1,1722.0,127.0,13.0,0
20.0,,11.0,Never-married,?,Own-child,Black,0,4998.0,2062.0,3.0,0
40.0,?,4.0,Married-civ-spouse,?,Husband,White,1,93620.0,651.0,77.0,0
26.0,Private,10.0,Married-civ-spouse,Craft-repair,Husband,White,1,3464.0,215.0,96.0,0
42.0,Local-gov,14.0,Divorced,Prof-specialty,Unmarried,White,0,4046.0,656.0,59.0,0
46.0,Private,10.0,Married-civ-spouse,Prof-specialty,Husband,White,1,4671.0,1848.0,58.0,0
25.0,Local-gov,15.0,Married-civ-spouse,Prof-specialty,Husband,White,1,4090.0,28.0,53.0,0
79.0,Private,13.0,Widowed,Sales,Own-child,Other,0,4753.0,194.0,71.0,0
71.0,Private,8.0,Widowed,Prof-specialty,Wife,White,1,2938.0,115.0,36.0,1
32.0,Local-gov,10.0,Married-civ-spouse,Exec-managerial,Husband,White,1,397.0,2018.0,63.0,0
39.0,Self-emp-inc,10.0,Never-married,Exec-managerial,Not-in-family,White,1,4585.0,3821.0,60.0,0
53.0,Private,9.0,Separated,Machine-op-inspct,Own-child,White,0,3523.0,201.0,39.0,0
50.0,State-gov,14.0,Married-civ-spouse,Prof-specialty,Husband,White,1,4112.0,70.0,43.0,1
34.0,Private,12.0,Never-married,Sales,Own-child,White,1,15596.0,105.0,38.0,0
32.0,Local-gov,13.0,Married-civ-spouse,Prof-specialty,Husband,White,1,95000.0,1697.0,39.0,1
32.0,Local-gov,15.0,Never-married,Prof-specialty,Not-in-family,White,0,938.0,118.0,63.0,0
55.0,Private,1.0,Divorced,Transport-moving,Other-relative,Black,1,4015.0,173.0,67.0,0
48.0,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,1,4874.0,155.0,42.0,1
35.0,Private,13.0,Never-married,Prof-specialty,Not-in-family,White,1,2317.0,61.0,39.0,1
65.0,Private,11.0,Married-civ-spouse,Other-service,Wife,White,0,2255.0,13.0,64.0,0
35.0,Private,9.0,Divorced,Other-service,Unmarried,White,0,1020.0,136.0,20.0,0
18.0,Private,7.0,Divorced,Adm-clerical,Not-in-family,White,0,5808.0,166.0,37.0,0
72.0,Local-gov,15.0,Married-civ-spouse,Adm-clerical,Unmarried,White,0,4421.0,3804.0,24.0,1
34.0,?,8.0,Never-married,?,Own-child,Asian-Pac-Islander,0,2931.0,1151.0,74.0,0
45.0,Private,14.0,Married-civ-spouse,Sales,Husband,White,1,1139.0,137.0,64.0,0
23.0,Private,9.0,Never-married,Other-service,Own-child,White,0,2527.0,70.0,36.0,0
59.0,Private,14.0,Married-civ-spouse,Transport-moving,Husband,White,1,605.0,2082.0,34.0,1
45.0,Private,14.0,Divorced,Sales,Unmarried,White,0,2668.0,169.0,36.0,0
42.0,Private,9.0,Divorced,Farming-fishing,Not-in-family,Black,1,2321.0,75.0,31.0,0
63.0,Private,10.0,Widowed,Exec-managerial,Other-relative,White,0,3782.0,99.0,40.0,0
72.0,Self-emp-inc,10.0,Married-civ-spouse,Exec-managerial,Husband,White,1,1624.0,1796.0,36.0,1
25.0,?,5.0,Never-married,?,Not-in-family,Black,0,2383.0,3211.0,3.0,0
37.0,Private,13.0,Never-married,Sales,Not-in-family,White,1,1260.0,277.0,63.0,0
28.0,Local-gov,14.0,Never-married,Prof-specialty,Not-in-family,White,1,17691.0,3367.0,53.0,1
69.0,Self-emp-not-inc,10.0,Married-AF-spouse,Farming-fishing,Wife,Asian-Pac-Islander,1,1912.0,176.0,52.0,1
25.0,Self-emp-inc,16.0,Never-married,Transport-moving,Own-child,White,1,1035.0,60.0,10.0,0
51.0,,14.0,Divorced,,Not-in-family,White,0,42883.0,5.0,26.0,0
17.0,State-gov,8.0,Never-married,Prof-specialty,Own-child,White,1,12907.0,183.0,71.0,0
52.0,Private,9.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,1,2229.0,205.0,38.0,0
36.0,Private,9.0,Never-married,Adm-clerical,Not-in-family,White,1,1798.0,28.0,38.0,0
30.0,Private,2.0,Never-married,Adm-clerical,Not-in-family,White,0,2723.0,119.0,44.0,0
84.0,?,7.0,Married-spouse-absent,?,Other-relative,Asian-Pac-Islander,1,4152.0,2498.0,59.0,1
41.0,Local-gov,10.0,Divorced,Adm-clerical,Not-in-family,White,0,1252.0,163.0,37.0,0
19.0,Private,8.0,Never-married,Adm-clerical,Own-child,White,0,3999.0,3939.0,88.0,0
21.0,Self-emp-not-inc,10.0,Never-married,Other-service,Own-child,White,1,2334.0,138.0,36.0,0
40.0,Private,9.0,Married-civ-spouse,Adm-clerical,Wife,White,0,3821.0,10.0,43.0,1
37.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,1,2360.0,94.0,36.0,1
21.0,Private,11.0,Never-married,Other-service,Unmarried,Black,1,4951.0,40.0,29.0,0
33.0,Private,9.0,Never-married,Machine-op-inspct,Other-relative,Asian-Pac-Islander,0,3487.0,2277.0,93.0,0
41.0,Private,2.0,Married-civ-spouse,Sales,Wife,White,0,875.0,142.0,41.0,1
31.0,Private,14.0,Married-civ-spouse,Exec-managerial,Husband,White,1,3418.0,63.0,74.0,0
24.0,Private,10.0,Never-married,Sales,Not-in-family,White,0,772.0,170.0,40.0,0
22.0,?,11.0,Never-married,Priv-house-serv,Not-in-family,White,0,44201.0,1750.0,85.0,0
45.0,Local-gov,9.0,Married-civ-spouse,Exec-managerial,Husband,Black,1,2070.0,3545.0,28.0,1
29.0,Private,10.0,Divorced,Adm-clerical,Own-child,Black,0,378.0,125.0,38.0,0
61.0,Private,7.0,Divorced,Other-service,Not-in-family,White,1,3537.0,132.0,24.0,0
29.0,State-gov,14.0,Never-married,Priv-house-serv,Not-in-family,Black,0,78000.0,468.0,87.0,0
49.0,Private,11.0,Divorced,Other-service,Not-in-family,Black,1,2057.0,190.0,36.0,0
40.0,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,1,57.0,106.0,40.0,1
43.0,Private,7.0,Married-civ-spouse,Sales,Husband,White,1,1052.0,2097.0,41.0,1
25.0,Private,9.0,Never-married,Adm-clerical,Not-in-family,White,0,1060.0,30.0,39.0,0
40.0,Private,15.0,Married-civ-spouse,Prof-specialty,Husband,White,1,15714.0,149.0,73.0,0
40.0,Private,14.0,Married-civ-spouse,Sales,Husband,White,1,849.0,637.0,69.0,1
22.0,Local-gov,7.0,Never-married,Protective-serv,Own-child,White,1,1589.0,91.0,31.0,0
36.0,Self-emp-inc,12.0,Never-married,Exec-managerial,Unmarried,White,0,3118.0,3039.0,96.0,0
