,age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
22689,26,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,0
22390,50,Private,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,45,1
17314,76,?,10,Widowed,?,Unmarried,White,Female,0,0,40,0
5228,27,?,9,Never-married,?,Not-in-family,White,Female,0,0,25,0
42966,18,Private,7,Never-married,Other-service,Own-child,White,Male,0,0,40,0
6094,30,Private,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,0
1940,39,Private,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,0
29731,21,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,1721,35,0
15743,19,?,10,Never-married,?,Own-child,White,Male,0,0,40,0
26935,48,Private,7,Divorced,Other-service,Not-in-family,White,Female,0,0,31,0
15224,34,Private,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,48,0
47945,32,Private,14,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,1902,45,1
41263,21,,12,Never-married,,Not-in-family,White,Male,0,0,48,0
668,20,?,7,Married-spouse-absent,?,Own-child,Asian-Pac-Islander,Female,0,1762,40,0
32216,45,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,1902,40,1
30519,34,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,46,1
23339,29,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,15,0
7413,55,Self-emp-not-inc,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,1
14977,36,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,1
27173,19,Private,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,25,0
26534,59,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,1
21007,61,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,43,0
13585,39,Private,9,Divorced,Prof-specialty,Not-in-family,White,Female,4650,0,40,0
28336,59,Private,4,Separated,Other-service,Own-child,Black,Female,0,0,38,0
35155,27,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,55,0
30402,17,?,7,Never-married,?,Own-child,White,Female,0,0,30,0
5273,35,Private,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,0
23970,42,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,1
4246,39,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,1
10728,61,Private,9,Divorced,Farming-fishing,Not-in-family,White,Female,0,0,82,0
13773,36,Private,10,Divorced,Sales,Unmarried,White,Female,0,0,40,0
6622,46,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,36,0
34884,50,,10,Married-civ-spouse,,Husband,Asian-Pac-Islander,Male,0,0,50,0
21996,19,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,35,0
33591,23,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,0
20874,37,Private,10,Divorced,Sales,Not-in-family,Black,Male,0,0,40,0
44335,33,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,45,0
46070,51,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,0
45576,18,Private,9,Never-married,Craft-repair,Own-child,White,Male,0,0,30,0
362,43,Private,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,0
19422,41,Local-gov,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,0
24691,46,Private,11,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,60,0
31169,23,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,0
30469,27,Self-emp-not-inc,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,60,1
35947,25,Self-emp-not-inc,7,Never-married,Sales,Own-child,White,Male,0,0,40,0
42346,40,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,1
18937,21,Private,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,32,0
19159,40,Private,6,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,0
45358,39,Private,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,1
44590,20,Private,10,Never-married,Sales,Own-child,White,Female,0,0,15,0
27556,59,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,20,0
6401,55,Private,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,73,0
6927,55,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,0
40971,67,Local-gov,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,18,0
14369,27,Private,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,0
45180,43,Federal-gov,11,Divorced,Handlers-cleaners,Unmarried,Black,Male,0,1726,40,0
28813,46,Private,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,5,0
12684,23,Private,13,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,40,0
42528,26,Private,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
19300,32,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
30967,21,Private,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,60,0
5062,62,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,1
19649,19,Private,9,Never-married,Sales,Unmarried,Black,Female,0,0,20,0
2940,25,Private,9,Never-married,Sales,Unmarried,Black,Female,0,0,35,0
24485,63,?,5,Married-civ-spouse,?,Husband,White,Male,5178,0,40,1
2235,43,Private,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,0
39346,28,Private,11,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,18,0
44460,35,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,1
45353,19,Private,10,Never-married,Sales,Own-child,White,Female,0,0,20,0
23926,59,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
32433,41,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,0
15634,27,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
20070,46,Private,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,1
6132,44,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,0
30346,47,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,0
4510,46,Private,10,Divorced,Other-service,Unmarried,White,Female,0,0,10,0
15341,31,Private,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,76,1
12885,25,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,43,0
27158,21,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,0
14834,42,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1740,43,0
42215,32,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,1
27946,33,Self-emp-not-inc,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,0
23986,31,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,1
13736,35,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
41167,35,Private,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,0
25160,38,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,1
18000,26,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,0
28297,29,Private,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,40,0
2963,37,Self-emp-not-inc,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,85,0
10247,21,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,32,0
1536,34,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,0
44834,32,Local-gov,10,Divorced,Protective-serv,Not-in-family,White,Male,0,1408,40,0
24636,24,?,13,Divorced,?,Not-in-family,White,Female,0,0,40,0
9357,69,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,0
13570,40,Private,14,Never-married,Prof-specialty,Not-in-family,White,Female,3325,0,40,0
35397,24,Private,9,Never-married,Other-service,Own-child,White,Male,0,0,25,0
3983,64,State-gov,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
4933,31,State-gov,12,Separated,Other-service,Unmarried,Black,Female,0,0,40,0
7866,33,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,0
2579,47,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,25,0
44300,32,Private,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,60,0
29129,41,Self-emp-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,0
17141,22,Private,9,Never-married,Priv-house-serv,Own-child,White,Female,0,0,36,0
12437,21,Private,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,0
20392,33,Private,7,Never-married,Sales,Not-in-family,White,Female,0,0,40,0
19945,56,Self-emp-not-inc,10,Married-spouse-absent,Farming-fishing,Not-in-family,White,Female,27828,0,20,1
15969,19,Private,9,Never-married,Other-service,Own-child,White,Male,0,0,24,0
18087,50,Local-gov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,44,1
21955,22,Private,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,0
33941,28,Private,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,1
39919,25,Private,6,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,0
23385,39,State-gov,10,Never-married,Transport-moving,Own-child,Black,Male,0,0,40,0
44270,62,,6,Divorced,,Unmarried,White,Male,0,0,35,0
39101,52,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
44763,29,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,0
40136,55,Private,9,Widowed,Other-service,Unmarried,Black,Female,0,0,35,0
25876,62,Self-emp-not-inc,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,10,0
18618,63,Private,9,Separated,Craft-repair,Not-in-family,White,Female,0,0,20,0
44479,64,Private,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,15,0
39205,30,State-gov,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,5,0
34427,23,,10,Never-married,,Own-child,White,Male,0,0,40,0
3170,22,State-gov,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,0
47470,35,Private,9,Divorced,Sales,Not-in-family,White,Male,0,0,60,0
43581,40,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,0
38288,29,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,0
18547,36,Private,10,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,38,0
15888,41,Private,7,Never-married,Handlers-cleaners,Other-relative,Black,Female,0,0,40,0
37906,39,Private,10,Divorced,Sales,Unmarried,White,Female,0,0,40,0
42153,34,Private,9,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,0
26743,37,Private,3,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,0
5416,74,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,0
31788,52,Local-gov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,1
2741,47,State-gov,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,0
33504,67,Self-emp-inc,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,0
48790,29,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,0
4785,25,Private,10,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Female,0,0,40,0
2900,47,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,1
29691,36,Private,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,1741,40,0
48197,23,Private,8,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,30,0
29288,19,Private,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,0
42652,33,Local-gov,9,Divorced,Other-service,Own-child,Black,Female,0,0,40,0
13468,30,Private,12,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,0,0,40,0
46887,43,Private,13,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,0
1143,40,Private,13,Never-married,Other-service,Not-in-family,White,Male,0,0,37,0
1068,30,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,0
2394,18,Private,10,Never-married,Sales,Own-child,White,Female,0,0,40,0
6494,36,Private,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,0
1694,44,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,0
41845,21,Private,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,0
2461,26,Self-emp-not-inc,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,0
34875,61,Private,6,Widowed,Craft-repair,Unmarried,Black,Female,0,2001,40,0
1421,40,Private,11,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,0
42795,39,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,7298,0,40,1
28905,32,Private,10,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,0
27906,39,Federal-gov,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,1
16842,30,Private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
3730,26,Private,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,0
11859,30,Private,13,Never-married,Sales,Not-in-family,White,Female,0,0,30,0
18723,26,Private,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,0
23384,31,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,1
20308,24,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,0
2446,35,Private,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,0
48367,39,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,1
26456,36,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,30,0
1609,50,Private,10,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Male,0,0,40,0
28031,33,Private,9,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,30,0
10553,40,Private,13,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,0
30688,47,Private,10,Divorced,Sales,Unmarried,White,Female,0,0,45,1
22640,37,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,1
25094,27,Private,10,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,25,0
47413,59,Private,9,Married-civ-spouse,Priv-house-serv,Wife,Black,Female,0,0,15,0
47980,61,Private,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,35,0
42583,56,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,1
5376,43,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,99,0
32431,51,Private,4,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,48,0
20947,32,Private,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,0
48074,35,Private,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,0
35552,55,Private,4,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,0
28789,20,Private,9,Never-married,Sales,Not-in-family,White,Female,0,0,35,0
43296,90,Local-gov,9,Never-married,Craft-repair,Own-child,White,Male,11678,0,40,1
22469,45,Federal-gov,13,Never-married,Protective-serv,Not-in-family,Black,Female,0,0,40,0
44814,39,Private,11,Separated,Adm-clerical,Own-child,White,Female,594,0,40,0
32697,36,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,1
22177,53,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,0
43040,25,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,0
45102,50,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
29681,49,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,1
7646,31,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
8506,27,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,1
44953,72,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,2653,0,40,0
43152,38,Local-gov,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,0
5662,31,Private,5,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,0
936,47,Private,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,25,0
608,36,Local-gov,9,Separated,Exec-managerial,Not-in-family,Black,Male,0,0,40,0
43650,63,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,1
48482,26,Private,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,0
6501,18,Private,6,Never-married,Farming-fishing,Own-child,White,Male,0,0,36,0
42837,18,Private,8,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,20,0
16263,40,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,0
32710,19,Private,9,Never-married,Sales,Not-in-family,White,Male,2907,0,30,0
15423,17,Private,6,Never-married,Other-service,Own-child,White,Male,0,0,40,0
18427,41,Private,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,0
32219,28,Private,9,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,40,0
33256,21,Private,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,0
46892,38,Private,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,0
65,36,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
35013,19,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,0
7649,44,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,1
12475,38,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,0
47827,24,State-gov,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,0
11346,50,?,9,Married-civ-spouse,?,Husband,Black,Male,0,0,40,0
405,41,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,65,1
47650,49,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,1
8230,40,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,0
33286,29,Self-emp-inc,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,0
40716,30,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2051,40,0
10144,51,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,1
1317,35,?,12,Never-married,?,Not-in-family,White,Male,0,0,55,0
3012,42,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,1
25771,44,Private,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,25,0
48744,45,Private,9,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,15,0
34445,42,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,1
47646,71,Self-emp-not-inc,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1411,70,0
26773,24,Private,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,0
37553,20,Private,10,Never-married,Other-service,Own-child,White,Male,0,0,40,0
3032,47,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,75,1
14338,20,Private,9,Never-married,Adm-clerical,Own-child,Black,Male,0,0,20,0
3173,27,Private,10,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,35,0
47005,56,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,84,0
2955,53,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,0
48186,54,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
24531,46,Private,9,Separated,Handlers-cleaners,Unmarried,White,Female,0,0,50,0
33643,43,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,1
17600,43,Private,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,0
31882,42,Federal-gov,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,0
23577,52,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,0
37686,42,Private,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,0
46310,52,Private,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,0
10187,21,Private,12,Never-married,Other-service,Own-child,White,Female,0,0,30,0
20250,59,State-gov,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,0
6592,66,Private,9,Widowed,Sales,Not-in-family,White,Female,0,0,40,0
5024,45,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1672,40,0
35980,21,Private,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,0
35787,36,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3908,0,40,0
29869,19,Private,10,Never-married,Sales,Not-in-family,White,Female,0,0,30,0
31922,55,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,0
22823,35,State-gov,9,Divorced,Protective-serv,Unmarried,White,Female,0,0,40,0
6820,17,Private,6,Never-married,Other-service,Own-child,White,Male,0,0,20,0
11840,54,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,0
27119,50,Local-gov,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,65,0
604,35,Self-emp-not-inc,12,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,0
21844,20,Private,10,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,40,0
21858,36,Private,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,0
33964,66,Self-emp-not-inc,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,60,0
13580,38,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,99,0
19769,49,Private,4,Divorced,Other-service,Unmarried,White,Female,0,0,35,0
46586,25,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,0
15259,60,Private,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,1
46682,45,Private,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,0
47125,28,Private,9,Separated,Transport-moving,Own-child,White,Female,0,0,17,0
39764,29,Self-emp-not-inc,7,Separated,Transport-moving,Not-in-family,White,Male,0,0,60,0
21735,42,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,45,1
6087,19,State-gov,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,10,0
26166,57,Federal-gov,10,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,40,0
40530,59,Private,13,Married-spouse-absent,Prof-specialty,Other-relative,Black,Female,2202,0,37,0
2282,31,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,1
46231,42,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,0
40154,42,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,1
28242,23,Private,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,0
38895,17,,7,Never-married,,Own-child,White,Female,0,0,45,0
47808,19,Private,9,Never-married,Other-service,Own-child,Black,Male,0,0,25,0
5477,19,State-gov,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,25,0
18816,44,Self-emp-not-inc,9,Divorced,Sales,Not-in-family,White,Male,0,0,50,0
20350,27,Private,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,0
35747,24,Private,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,45,0
16439,35,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,0
48496,24,Private,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,0
30006,43,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,45,1
16789,30,Local-gov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,45,1
16181,60,Local-gov,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,0
21188,46,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,1
46412,38,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,50,1
1036,66,Self-emp-inc,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,1409,0,1,0
13407,33,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,White,Male,0,1740,50,0
1840,23,Private,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,44,0
35898,21,Private,10,Never-married,Tech-support,Own-child,Black,Female,0,0,4,0
23933,71,Private,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,0
37511,35,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,1
36881,45,Federal-gov,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1
36218,33,Self-emp-not-inc,12,Divorced,Sales,Not-in-family,White,Male,0,0,40,0
18698,19,Private,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,0
18135,25,Private,13,Never-married,Other-service,Other-relative,White,Male,0,0,40,0
47672,41,Private,9,Never-married,Other-service,Own-child,White,Male,0,0,40,0
31844,53,Self-emp-inc,10,Widowed,Sales,Not-in-family,White,Female,0,0,60,0
33273,44,Self-emp-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
36261,21,Private,11,Never-married,Other-service,Own-child,White,Female,0,0,44,0
28026,44,Private,10,Widowed,Sales,Not-in-family,White,Female,0,0,25,0
26010,68,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
9970,43,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,0
30642,38,Self-emp-not-inc,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,0
32206,72,?,3,Widowed,?,Not-in-family,White,Female,0,0,40,0
14454,36,Private,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,47,0
7088,50,Self-emp-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,0
40067,23,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,0
19732,24,Private,14,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,56,0
31706,29,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,0
16427,33,Self-emp-not-inc,8,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,32,0
11651,34,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,0
24241,20,?,10,Never-married,?,Own-child,White,Female,0,0,15,0
44508,24,,10,Married-civ-spouse,,Wife,White,Female,0,0,30,0
43334,36,Private,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,60,0
7218,53,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
36719,23,Private,6,Never-married,Other-service,Not-in-family,White,Male,0,0,50,0
17145,36,Private,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,38,0
45226,59,Private,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,0
4514,37,Federal-gov,13,Divorced,Exec-managerial,Other-relative,White,Female,0,0,50,0
35363,35,Federal-gov,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,0
