age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
40,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,1,0,0,66,0
35,Private,11,Married-civ-spouse,Other-service,Husband,White,1,0,0,40,0
34,Private,9,Married-civ-spouse,Other-service,Husband,Black,1,0,0,36,0
60,Private,9,Married-civ-spouse,Other-service,Wife,White,0,99999,0,40,1
20,Private,9,Never-married,Transport-moving,Not-in-family,White,1,0,0,40,0
81,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,30,0
40,Self-emp-inc,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,40,0
21,Private,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,0
18,Private,7,Never-married,Other-service,Own-child,White,1,0,0,12,0
58,?,13,Widowed,?,Unmarried,White,0,27828,0,50,1
24,Private,13,Never-married,Other-service,Own-child,White,0,0,0,30,0
24,Private,9,Never-married,Adm-clerical,Own-child,White,0,0,0,40,0
48,Federal-gov,14,Married-spouse-absent,Exec-managerial,Not-in-family,White,0,10520,0,50,1
73,Self-emp-not-inc,16,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,28,1
54,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,70,0
46,Self-emp-not-inc,10,Separated,Prof-specialty,Not-in-family,White,1,0,0,20,0
36,Private,13,Married-civ-spouse,Tech-support,Husband,White,1,0,1902,40,1
43,Private,9,Divorced,Craft-repair,Not-in-family,White,1,0,0,40,0
38,Private,9,Never-married,Handlers-cleaners,Not-in-family,Black,0,0,0,40,0
28,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,0
48,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,1
23,Private,10,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,60,1
42,Local-gov,9,Divorced,Adm-clerical,Not-in-family,White,0,0,0,40,0
17,Private,6,Never-married,Other-service,Own-child,White,1,0,0,15,0
32,Private,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,0
42,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,1,0,0,40,0
20,Private,10,Never-married,Adm-clerical,Not-in-family,White,0,0,0,40,0
51,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,0,0,0,35,0
27,Private,9,Never-married,Machine-op-inspct,Unmarried,Black,0,0,0,40,0
48,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
46,Private,13,Married-civ-spouse,Sales,Husband,White,1,0,0,48,0
52,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,56,1
50,Self-emp-inc,14,Married-civ-spouse,Sales,Husband,White,1,0,0,55,0
20,,9,Never-married,,Not-in-family,White,0,0,0,40,0
29,,5,Separated,,Own-child,White,0,0,0,40,0
58,Private,9,Married-civ-spouse,Sales,Husband,White,1,0,0,60,0
26,Private,9,Never-married,Other-service,Own-child,White,1,0,0,40,0
23,Private,10,Never-married,Sales,Own-child,White,0,0,0,40,0
47,Private,9,Separated,Prof-specialty,Other-relative,Other,0,0,0,40,0
46,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,1,15024,0,65,1
29,Private,13,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,40,1
34,Private,10,Married-civ-spouse,Sales,Husband,White,1,0,0,55,1
25,Private,10,Never-married,Prof-specialty,Own-child,White,1,0,0,40,0
39,Private,9,Divorced,Sales,Unmarried,White,0,0,0,40,0
34,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,1,0,0,40,0
18,Private,10,Never-married,Other-service,Own-child,White,0,0,0,20,0
46,Private,10,Divorced,Adm-clerical,Unmarried,Black,0,0,0,35,0
63,Private,8,Divorced,Priv-house-serv,Unmarried,Black,0,0,0,30,0
32,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,White,1,0,0,50,0
40,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,1902,45,1
28,Private,13,Never-married,Sales,Own-child,White,1,0,1974,50,0
43,Local-gov,13,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,45,1
40,Private,10,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,0
41,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,40,0
37,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,45,0
31,Private,9,Never-married,Sales,Unmarried,Black,0,0,0,58,0
58,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,1
36,Local-gov,13,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,40,1
51,Private,11,Married-civ-spouse,Craft-repair,Husband,White,1,5013,0,40,0
17,Private,5,Never-married,Handlers-cleaners,Own-child,White,1,0,1719,15,0
39,Self-emp-not-inc,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,55,1
65,?,9,Married-civ-spouse,?,Husband,White,1,0,0,40,0
23,Private,10,Never-married,Machine-op-inspct,Not-in-family,Black,0,0,0,40,0
57,Self-emp-inc,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,1
36,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,60,0
52,Private,10,Divorced,Exec-managerial,Unmarried,White,0,0,0,40,0
24,Private,13,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,40,0
44,Federal-gov,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,15024,0,40,1
40,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,35,1
43,Private,10,Married-civ-spouse,Sales,Husband,White,1,0,0,45,0
22,Private,13,Never-married,Exec-managerial,Not-in-family,White,0,0,0,30,0
38,Private,11,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,50,1
50,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
57,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,1,0
47,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,1,3103,0,40,1
22,Private,10,Never-married,Tech-support,Own-child,White,1,0,0,40,0
28,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,1
31,Private,10,Never-married,Craft-repair,Not-in-family,White,1,0,0,50,0
36,Self-emp-not-inc,4,Never-married,Farming-fishing,Own-child,White,1,0,0,75,0
37,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,1,0,1485,40,1
27,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,White,0,0,0,40,0
48,Private,13,Married-civ-spouse,Tech-support,Husband,White,1,0,0,40,1
61,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,40,0
18,Private,9,Never-married,Adm-clerical,Own-child,White,0,0,0,20,0
62,Private,3,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,24,0
47,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,1,0,0,40,1
48,Private,9,Divorced,Other-service,Unmarried,White,0,0,0,20,0
42,Private,13,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,40,1
23,Private,13,Never-married,Sales,Own-child,White,1,0,0,20,0
53,State-gov,10,Divorced,Adm-clerical,Other-relative,White,0,4650,0,40,0
29,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
20,Private,9,Never-married,Adm-clerical,Own-child,White,0,0,0,10,0
42,Private,9,Divorced,Exec-managerial,Not-in-family,White,0,0,0,40,1
29,Private,9,Never-married,Tech-support,Own-child,Black,1,0,0,40,0
30,Private,6,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
42,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,0
59,Private,10,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,56,0
52,Private,15,Never-married,Prof-specialty,Not-in-family,White,1,0,1564,40,1
37,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,50,1
35,Federal-gov,3,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,0
33,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,25,1
20,Private,8,Never-married,Farming-fishing,Own-child,White,1,0,0,40,0
54,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,40,0
31,Private,10,Divorced,Craft-repair,Own-child,Black,1,0,0,40,0
47,Self-emp-not-inc,9,Married-AF-spouse,Craft-repair,Husband,White,1,0,0,90,0
59,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,40,1
39,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
69,Private,10,Married-civ-spouse,Sales,Husband,White,1,0,0,25,0
34,Private,10,Divorced,Exec-managerial,Not-in-family,White,1,0,0,50,0
26,Self-emp-inc,9,Separated,Sales,Unmarried,White,0,0,0,20,0
59,Private,13,Divorced,Adm-clerical,Unmarried,White,0,0,0,40,0
29,Private,10,Married-civ-spouse,Exec-managerial,Own-child,Black,0,0,0,40,0
19,?,10,Never-married,?,Own-child,White,1,0,0,60,0
46,Private,9,Divorced,Other-service,Own-child,White,1,0,0,40,0
38,Private,10,Never-married,Sales,Own-child,White,0,0,0,50,0
40,Private,9,Never-married,Other-service,Not-in-family,White,0,0,0,35,0
27,Private,10,Never-married,Other-service,Not-in-family,White,1,0,0,38,0
58,Federal-gov,14,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,1,7688,0,40,1
45,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,0
76,Private,9,Widowed,Adm-clerical,Not-in-family,White,0,0,0,8,0
69,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,3,0
39,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
38,Self-emp-not-inc,12,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,0
42,Self-emp-not-inc,7,Separated,Other-service,Unmarried,White,0,0,0,30,0
26,?,9,Never-married,?,Own-child,White,0,0,0,40,0
47,Self-emp-not-inc,16,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,35,1
26,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,1,0,0,45,0
36,Private,13,Never-married,Prof-specialty,Not-in-family,White,0,0,0,45,0
41,Private,9,Married-civ-spouse,Other-service,Wife,White,0,0,0,40,0
25,Private,9,Never-married,Other-service,Not-in-family,White,0,0,0,35,0
40,Federal-gov,10,Never-married,Adm-clerical,Not-in-family,White,0,0,0,50,0
21,Private,10,Never-married,Handlers-cleaners,Own-child,White,1,0,0,40,0
57,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,15024,0,40,1
44,Local-gov,13,Divorced,Protective-serv,Not-in-family,White,1,0,0,40,0
57,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,48,1
43,Local-gov,13,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,55,1
30,Private,11,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,1
29,Private,3,Never-married,Handlers-cleaners,Not-in-family,White,1,0,0,42,0
46,Federal-gov,9,Divorced,Exec-managerial,Not-in-family,White,1,0,0,42,0
41,Private,10,Divorced,Sales,Not-in-family,Asian-Pac-Islander,0,0,0,32,0
62,Private,6,Widowed,Adm-clerical,Own-child,Black,0,0,0,40,0
38,Private,10,Never-married,Other-service,Not-in-family,White,1,0,1408,40,0
40,Private,14,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,60,1
63,?,9,Married-civ-spouse,?,Husband,White,1,0,0,40,0
67,Local-gov,4,Married-civ-spouse,Protective-serv,Husband,Black,1,0,0,40,0
45,State-gov,9,Divorced,Transport-moving,Not-in-family,White,1,0,0,48,0
55,Private,13,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,40,1
47,Private,9,Divorced,Adm-clerical,Not-in-family,White,0,0,0,40,0
36,Private,11,Never-married,Adm-clerical,Not-in-family,White,1,0,0,42,1
31,Private,10,Divorced,Adm-clerical,Not-in-family,White,0,0,0,40,0
37,Private,10,Married-civ-spouse,Sales,Husband,White,1,0,0,55,0
53,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,0
31,Private,10,Separated,Adm-clerical,Own-child,White,0,0,0,40,0
25,Private,13,Never-married,Prof-specialty,Not-in-family,White,1,0,0,50,0
50,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,1,0,2415,60,1
75,Self-emp-not-inc,10,Married-spouse-absent,Craft-repair,Not-in-family,White,1,0,0,30,0
30,Private,13,Never-married,Sales,Not-in-family,White,0,0,0,40,0
53,Private,13,Never-married,Prof-specialty,Not-in-family,White,0,0,0,40,0
40,Private,11,Divorced,Prof-specialty,Not-in-family,White,0,0,0,20,0
46,Private,12,Married-civ-spouse,Tech-support,Husband,White,1,0,1977,50,1
27,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,0
38,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,45,1
41,Private,13,Never-married,Handlers-cleaners,Not-in-family,Black,1,0,0,40,0
44,Federal-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,45,1
20,Private,9,Never-married,Handlers-cleaners,Own-child,White,1,0,0,40,0
22,?,11,Never-married,?,Own-child,Asian-Pac-Islander,1,0,0,20,0
26,,10,Divorced,,Other-relative,White,0,0,0,35,0
59,Self-emp-not-inc,3,Married-civ-spouse,Other-service,Husband,White,1,2580,0,15,0
34,Private,9,Never-married,Other-service,Unmarried,Black,0,0,0,35,0
76,Private,4,Widowed,Other-service,Not-in-family,White,0,0,0,25,0
36,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,7298,0,50,1
37,?,9,Married-civ-spouse,?,Husband,White,1,0,0,55,0
40,Private,6,Never-married,Other-service,Unmarried,Black,0,0,0,40,0
49,Private,9,Widowed,Tech-support,Unmarried,White,1,0,0,40,0
30,Private,9,Married-civ-spouse,Sales,Husband,White,1,0,0,45,0
53,Self-emp-not-inc,15,Divorced,Prof-specialty,Not-in-family,White,1,0,0,60,1
35,Private,10,Married-civ-spouse,Sales,Wife,White,0,0,0,40,1
24,Private,9,Never-married,Handlers-cleaners,Not-in-family,Black,0,0,0,50,0
23,?,9,Never-married,?,Own-child,White,1,0,0,40,0
22,?,9,Never-married,?,Not-in-family,White,0,0,0,45,0
40,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,30,1
32,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
37,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,30,1
53,Private,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,0
34,Private,7,Married-civ-spouse,Machine-op-inspct,Own-child,White,0,0,0,40,0
35,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
41,Private,9,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,1,0,0,40,1
25,Self-emp-inc,9,Divorced,Sales,Own-child,White,1,0,0,40,0
56,Private,10,Married-civ-spouse,Sales,Husband,White,1,0,0,40,0
21,Private,10,Married-spouse-absent,Adm-clerical,Own-child,White,0,0,0,15,0
48,State-gov,9,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,72,1
44,Private,5,Divorced,Other-service,Own-child,White,0,0,0,50,0
33,Private,9,Married-civ-spouse,Sales,Husband,White,1,3908,0,50,0
35,Private,11,Divorced,Craft-repair,Not-in-family,White,1,0,0,40,0
22,,10,Never-married,,Other-relative,Black,0,0,0,40,0
19,Private,9,Never-married,Other-service,Not-in-family,White,0,0,0,40,0
40,?,4,Separated,?,Not-in-family,White,0,0,0,8,0
26,Private,9,Never-married,Tech-support,Not-in-family,White,1,0,0,40,0
35,Private,13,Married-civ-spouse,Adm-clerical,Wife,Black,0,0,0,40,0
42,Federal-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,1902,43,1
40,Federal-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,1
30,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,70,0
26,Private,9,Never-married,Adm-clerical,Own-child,White,1,0,0,40,0
60,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,40,0
44,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,1,15024,0,50,1
44,Self-emp-inc,13,Married-civ-spouse,Farming-fishing,Husband,White,1,15024,0,55,1
84,,10,Widowed,,Not-in-family,White,0,0,0,6,0
23,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
32,Private,11,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,45,0
38,Private,10,Married-civ-spouse,Transport-moving,Husband,White,1,7298,0,43,1
17,Self-emp-inc,6,Never-married,Other-service,Own-child,White,1,0,0,4,0
51,Local-gov,15,Widowed,Prof-specialty,Not-in-family,White,0,0,0,40,0
44,Private,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,1,0,0,40,0
39,Private,12,Separated,Prof-specialty,Not-in-family,White,0,0,0,30,0
52,Private,9,Divorced,Transport-moving,Unmarried,White,1,0,0,40,0
20,Private,10,Never-married,Craft-repair,Own-child,White,1,0,0,40,0
34,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,40,0
41,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,1
50,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,55,1
75,,9,Widowed,,Not-in-family,White,0,0,0,9,0
26,Private,13,Never-married,Prof-specialty,Not-in-family,White,1,0,0,50,0
27,Private,13,Never-married,Tech-support,Unmarried,Asian-Pac-Islander,0,0,0,20,0
28,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,White,0,0,0,35,0
41,Private,11,Never-married,Adm-clerical,Own-child,White,0,0,0,40,0
28,Private,13,Married-civ-spouse,Sales,Husband,White,1,0,0,40,1
39,Private,13,Married-civ-spouse,Craft-repair,Husband,White,1,15024,0,55,1
26,Private,13,Never-married,Prof-specialty,Not-in-family,White,0,0,0,40,0
72,Private,13,Divorced,Sales,Not-in-family,White,1,0,0,30,0
76,Federal-gov,14,Widowed,Prof-specialty,Not-in-family,White,0,0,0,15,0
50,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,0
27,Private,2,Never-married,Other-service,Own-child,Other,1,0,0,35,0
66,Private,9,Widowed,Sales,Other-relative,White,0,0,0,8,0
44,Private,9,Never-married,Sales,Not-in-family,Asian-Pac-Islander,0,0,0,40,0
66,Self-emp-not-inc,12,Married-civ-spouse,Craft-repair,Husband,White,1,2290,0,30,0
30,Private,9,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,40,0
41,Private,8,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,1
54,Private,9,Widowed,Adm-clerical,Unmarried,White,0,0,0,40,0
30,Private,9,Never-married,Exec-managerial,Not-in-family,White,1,0,0,60,0
47,Private,4,Never-married,Transport-moving,Not-in-family,Other,1,0,0,48,0
47,Self-emp-inc,14,Married-civ-spouse,Sales,Husband,White,1,0,0,50,1
36,Private,10,Separated,Transport-moving,Not-in-family,White,1,0,0,40,0
48,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
68,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,10,0
45,Private,8,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
52,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,38,0
44,Private,9,Married-civ-spouse,Farming-fishing,Husband,Other,1,0,0,40,0
45,Private,9,Never-married,Handlers-cleaners,Other-relative,White,1,0,0,40,0
58,Private,11,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,1
43,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,55,1
45,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,60,1
47,Private,9,Married-civ-spouse,Sales,Husband,White,1,0,0,55,0
58,Self-emp-not-inc,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,40,0
23,Private,3,Married-civ-spouse,Other-service,Husband,White,1,0,0,40,0
44,Private,16,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,60,1
54,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,1
69,Private,9,Married-civ-spouse,Sales,Husband,White,1,0,0,10,0
42,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,60,0
46,Local-gov,13,Married-civ-spouse,Transport-moving,Husband,Black,1,0,0,40,0
40,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,1,0,0,40,0
40,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,1
17,Private,7,Never-married,Craft-repair,Own-child,White,1,0,0,20,0
39,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,70,0
51,Private,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,1,0,0,50,0
33,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,15024,0,60,1
37,Self-emp-not-inc,9,Married-civ-spouse,Tech-support,Husband,White,1,0,0,30,0
42,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,1,0,0,45,0
35,Private,9,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,1,0,0,60,0
24,Private,3,Married-spouse-absent,Farming-fishing,Not-in-family,White,1,0,0,40,0
47,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,1,2829,0,65,0
38,Private,9,Divorced,Other-service,Not-in-family,White,0,0,0,35,0
46,Private,9,Divorced,Transport-moving,Not-in-family,White,1,0,0,54,0
31,Private,13,Divorced,Tech-support,Unmarried,White,0,0,0,40,0
22,?,9,Never-married,?,Own-child,Black,1,0,1602,30,0
23,Private,10,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,0
19,Private,9,Never-married,Sales,Own-child,White,1,0,0,50,0
40,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,45,0
64,?,9,Married-civ-spouse,?,Husband,White,1,0,0,10,0
39,Private,9,Married-civ-spouse,Craft-repair,Husband,Black,1,0,0,40,0
30,,7,Never-married,,Unmarried,Black,0,0,0,40,0
23,Private,11,Never-married,Sales,Own-child,White,1,0,0,40,0
40,Private,9,Married-civ-spouse,Craft-repair,Wife,White,0,0,1628,45,0
72,Private,9,Married-civ-spouse,Sales,Husband,White,1,0,0,12,0
27,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,40,0
61,Private,3,Married-civ-spouse,Handlers-cleaners,Husband,White,1,3411,0,45,0
47,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,1,99999,0,50,1
39,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,1
56,Private,12,Married-spouse-absent,Other-service,Not-in-family,White,1,0,0,25,0
24,Private,10,Never-married,Tech-support,Own-child,White,1,0,0,40,0
24,Private,13,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,0
28,Private,6,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,50,0
50,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,0
42,Private,13,Separated,Tech-support,Not-in-family,White,1,0,0,40,0
48,Private,11,Married-civ-spouse,Sales,Husband,White,1,0,0,40,1
36,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,1
68,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,1,10605,0,20,1
23,Private,10,Never-married,Sales,Own-child,White,1,0,0,25,0
26,Private,9,Never-married,Handlers-cleaners,Own-child,White,0,0,0,40,0
43,State-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
43,Private,11,Divorced,Craft-repair,Not-in-family,Black,1,0,0,40,0
36,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,1,0,0,40,0
55,Private,7,Widowed,Adm-clerical,Unmarried,White,0,0,0,40,0
57,Private,14,Never-married,Prof-specialty,Not-in-family,White,1,0,0,80,0
40,Private,13,Divorced,Adm-clerical,Not-in-family,White,0,0,0,35,0
27,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,1,2580,0,45,0
71,Private,9,Widowed,Sales,Other-relative,White,0,0,0,16,0
53,,10,Married-civ-spouse,,Wife,White,0,0,0,5,0
45,Local-gov,13,Divorced,Prof-specialty,Unmarried,White,0,0,0,40,0
41,Private,7,Married-civ-spouse,Handlers-cleaners,Husband,White,1,7688,0,40,1
53,Private,9,Married-civ-spouse,Sales,Husband,White,1,0,0,40,1
53,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,White,1,0,0,72,1
31,Private,10,Divorced,Adm-clerical,Unmarried,White,0,0,0,38,0
35,Private,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,1,0,0,40,1
25,Private,7,Never-married,Adm-clerical,Own-child,Black,0,0,0,40,0
44,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,45,1
49,Private,11,Divorced,Tech-support,Not-in-family,White,0,0,0,40,0
47,Local-gov,11,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
33,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,54,1
34,Private,9,Separated,Adm-clerical,Unmarried,White,1,0,0,40,0
24,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,1,0,0,40,0
27,Self-emp-not-inc,10,Never-married,Exec-managerial,Not-in-family,White,1,0,0,60,1
22,Self-emp-inc,13,Never-married,Sales,Own-child,White,1,0,0,50,0
22,Local-gov,13,Never-married,Prof-specialty,Own-child,White,0,0,0,35,0
58,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,65,1
41,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,40,0
56,Federal-gov,16,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,1
52,Private,10,Separated,Sales,Other-relative,White,0,0,0,55,0
51,Private,8,Divorced,Transport-moving,Unmarried,White,1,0,0,50,0
40,State-gov,10,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,1,0,0,84,0
30,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,73,1
36,Private,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,1
44,Local-gov,8,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,55,0
70,Local-gov,14,Never-married,Prof-specialty,Unmarried,White,0,7896,0,50,1
17,Private,6,Never-married,Craft-repair,Not-in-family,White,1,594,0,30,0
54,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,1
24,Private,13,Never-married,Tech-support,Own-child,White,1,0,0,40,0
31,Private,9,Never-married,Exec-managerial,Own-child,White,1,0,0,40,0
67,Private,13,Married-civ-spouse,Protective-serv,Husband,White,1,6514,0,7,1
41,Private,10,Divorced,Adm-clerical,Not-in-family,Black,0,0,0,24,0
29,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,1
44,,9,Married-civ-spouse,,Wife,White,0,0,0,40,0
35,Private,13,Married-spouse-absent,Craft-repair,Unmarried,White,1,0,0,40,0
29,Private,9,Divorced,Protective-serv,Own-child,White,1,0,0,40,0
36,Private,5,Never-married,Farming-fishing,Unmarried,Black,0,0,0,40,0
45,Private,10,Separated,Other-service,Unmarried,White,0,0,0,40,0
61,Local-gov,9,Married-spouse-absent,Other-service,Not-in-family,White,0,0,0,25,0
41,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,1485,40,0
